Time [s],Channel 0,Channel 1,Channel 2,Channel 3
0.901911000,1,1,1,0
0.902015000,1,0,1,0
0.902223000,1,1,1,0
0.902327000,1,0,1,0
0.902535000,1,1,1,0
0.902639000,1,0,1,0
0.902951000,1,1,1,0
0.903055000,1,0,1,0
0.903159000,1,1,1,0
0.903263000,1,0,1,0
0.903472000,1,1,1,0
0.903679000,1,0,1,0
0.903784000,1,1,1,0
0.904720000,1,0,1,0
0.904928000,1,1,1,0
0.905760000,1,0,1,0
0.905968000,1,1,1,0
0.906488000,1,0,1,0
0.906696000,1,1,1,0
0.925611000,0,1,1,0
0.925715000,1,1,1,0
0.925819000,0,1,1,0
0.925923000,1,1,1,0
0.926027000,0,1,1,0
0.926132000,1,1,1,0
0.926236000,0,1,1,0
0.926340000,1,1,1,0
0.926444000,0,1,1,0
0.926548000,1,1,1,0
0.926652000,0,1,1,0
0.926861000,1,1,1,0
0.926965000,0,1,1,0
0.927069000,1,1,1,0
0.927173000,0,1,1,0
0.927278000,1,1,1,0
0.927382000,0,1,1,0
0.927486000,1,1,1,0
0.927694000,0,1,1,0
0.927799000,1,1,1,0
0.927903000,0,1,1,0
0.928632000,1,1,1,0
0.928736000,0,1,1,0
0.929049000,1,1,1,0
0.929153000,0,1,1,0
0.929674000,1,1,1,0
0.929778000,0,1,1,0
0.929882000,1,1,1,0
0.929986000,0,1,1,0
0.930403000,1,1,1,0
0.930507000,0,1,1,0
0.930716000,1,1,1,0
0.930820000,0,1,1,0
0.931758000,1,1,1,0
0.931862000,0,1,1,0
0.932799000,1,1,1,0
0.932903000,0,1,1,0
0.933841000,1,1,1,0
0.933949000,1,0,1,0
0.934053000,1,1,1,0
0.934157000,1,0,1,0
0.934262000,1,1,1,0
0.934365000,1,0,1,0
0.934470000,1,1,1,0
0.934574000,1,0,1,0
0.934678000,1,1,1,0
0.934782000,1,0,1,0
0.934886000,1,1,1,0
0.934990000,1,0,1,0
0.935198000,1,1,1,0
0.935302000,1,0,1,0
0.935406000,1,1,1,0
0.935510000,1,0,1,0
0.935614000,1,1,1,0
0.935718000,1,0,1,0
0.935822000,1,1,1,0
0.936030000,1,0,1,0
0.936134000,1,1,1,0
0.936238000,1,0,1,0
0.936966000,1,1,1,0
0.937070000,1,0,1,0
0.937174000,1,1,1,0
0.937278000,1,0,1,0
0.937382000,1,1,1,0
0.937486000,1,0,1,0
0.938006000,1,1,1,0
0.938110000,1,0,1,0
0.938422000,1,1,1,0
0.938526000,1,0,1,0
0.938734000,1,1,1,0
0.938838000,1,0,1,0
0.939046000,1,1,1,0
0.939150000,1,0,1,0
0.939463000,1,1,1,0
0.939566000,1,0,1,0
0.939671000,1,1,1,0
0.939775000,1,0,1,0
0.939983000,1,1,1,0
0.940191000,1,0,1,0
0.940295000,1,1,1,0
0.941231000,1,0,1,0
0.941439000,1,1,1,0
0.942271000,1,0,1,0
0.942479000,1,1,1,0
0.942999000,1,0,1,0
0.943207000,1,1,1,0
1.000001000,1,1,1,0
